Rainfall_mm,Temperature_C,Soil_pH,Fertilizer_kg_per_ha,Pesticide_kg_per_ha,Sunlight_Hours_per_day,Farm_Size_ha,Crop_Yield_tonnes_per_ha,Soil_Type_Loamy,Soil_Type_Peaty,Soil_Type_Sandy,Soil_Type_Silty,Crop_Type_Cotton,Crop_Type_Maize,Crop_Type_Rice,Crop_Type_Soybean,Crop_Type_Wheat,Irrigation_Yes
840.4,19.4,7.39,145.1,4.74,4.0,0.67,7.5,0,1,0,0,0,0,0,0,1,1
1048.5,29.9,6.29,126.9,4.07,6.1,0.63,7.11,0,0,0,1,1,0,0,0,0,1
963.2,18.5,5.93,237.9,4.85,7.2,5.46,10.02,0,0,1,0,0,1,0,0,0,0
1032.2,12.4,6.82,155.1,7.32,8.2,28.908999999999867,5.82,0,0,0,1,1,0,0,0,0,0
858.7,25.3,7.35,105.9,7.46,6.2,0.62,8.31,0,0,1,0,0,0,0,0,1,1
919.0,25.6,6.36,149.1,4.37,8.8,2.08,6.95,0,0,0,1,1,0,0,0,0,0
1091.3,24.8,7.03,157.7,6.48,8.02,3.4,7.31,0,0,0,0,1,0,0,0,0,1
656.7,20.6,6.51,104.9,0.15,6.0,5.71,8.08,0,1,0,0,0,0,0,0,1,0
698.6,17.5,7.34,104.4,6.75,8.6,8.05,7.01,0,0,0,1,1,0,0,0,0,0
862.5,23.5,6.71,175.0,4.68,6.6,4.516,9.18,0,0,0,1,0,0,0,0,0,1
773.4,27.439999999999998,7.33,142.32,4.98,7.1,2.46,5.55,0,0,1,0,1,0,0,0,0,1
747.3,24.6,6.8,112.2,6.23,6.1,0.61,5.77,0,0,0,0,1,0,0,0,0,0
883.0,35.0,4.59,137.3,4.34,6.7,2.27,6.25,0,0,0,0,0,0,0,0,0,1
1010.2,24.5,5.97,102.1,5.27,8.6,1.05,7.81,0,0,0,1,0,0,0,0,1,1
755.6200000000001,25.5,5.24,57.4,0.0,8.2,5.72,7.13,1,0,0,0,1,0,0,0,0,1
1140.6,22.9,6.59,142.6,5.18,6.4,3.79,11.578600000000005,0,0,0,1,0,1,0,0,0,1
1059.6,22.1,5.98,212.5,3.56,5.9,8.68,8.62,0,0,1,0,0,0,1,0,0,0
1158.7,26.4,6.19,185.8,6.04,7.0,5.29,7.03,0,1,0,0,1,0,0,0,0,0
917.3800000000001,20.7,6.68,84.7,4.33,6.9,4.5,9.38,0,0,0,0,0,0,1,0,0,1
566.8,25.7,5.11,149.7,6.09,6.0,0.82,5.6,0,0,1,0,1,0,0,0,0,1
739.7,31.2,7.11,131.5,10.857599999999984,5.9,6.72,5.94,0,0,0,0,1,0,0,0,0,0
1036.8,20.3,6.1,213.0,4.14,9.1,3.62,7.6,0,1,0,0,1,0,0,0,0,1
1363.3,17.8,6.8,233.1,3.98,8.2,3.21,8.51,1,0,0,0,0,0,0,1,0,1
798.2,19.7,7.04,119.5,5.17,6.4,23.16,7.53,0,0,0,1,0,0,0,1,0,0
991.4,23.3,7.71,170.5,3.49,9.8,0.64,6.4,0,0,0,1,1,0,0,0,0,0
828.6,18.3,5.24,202.4,2.39,9.0,2.44,6.27,0,0,1,0,0,0,0,0,0,0
1020.1,35.9,6.28,132.3,5.54,7.8,2.81,6.61,0,1,0,0,0,0,0,1,0,1
1114.2,22.6,6.35,131.5,6.89,5.1,1.44,10.79,0,1,0,0,0,1,0,0,0,0
941.2,18.0,7.46,114.4,2.75,5.3,0.91,7.86,0,0,0,0,0,0,0,0,0,0
989.6,20.2,7.5,195.2,7.11,7.3,1.08,11.24,1,0,0,0,0,1,0,0,0,0
761.4,18.5,5.96,168.9,1.32,6.6,17.02,11.08,1,0,0,0,0,1,0,0,0,0
465.8,18.2,6.97,200.8,5.55,8.0,9.61,7.46,0,1,0,0,0,0,0,1,0,0
971.2459999999999,16.4,6.41,66.8,0.84,6.1,6.99,5.55,0,0,0,0,1,0,0,0,0,0
529.6,26.28,6.07,181.7,8.46,7.2,1.11,8.25,0,0,0,1,0,0,0,0,0,1
720.1,21.1,5.91,174.8,7.64,7.0,2.46,6.56,0,0,1,0,0,0,0,0,0,0
1229.7,12.4,5.43,75.3,7.8,5.2,1.57,6.36,1,0,0,0,0,0,0,0,0,0
936.2,23.2,7.5,153.8,4.25,8.1,3.6,9.46,0,0,0,0,0,0,1,0,0,1
710.8,17.6,6.772,128.5,8.18,8.4,2.21,7.58,0,0,0,1,0,0,0,0,0,1
1174.4,21.7,7.28,114.1,1.66,6.7,1.51,6.68,0,1,0,0,0,0,0,0,0,0
479.0,23.5,6.62,131.7,7.54,4.3,4.51,7.04,0,0,0,1,1,0,0,0,0,1
1065.5,25.1,6.98,150.9,9.64,7.0,1.54,10.14,0,0,1,0,0,1,0,0,0,0
803.4,25.3,7.36,180.3,4.09,8.5,2.8,6.15,0,0,1,0,1,0,0,0,0,1
982.5,15.8,6.77,271.0,5.97,8.1,3.17,10.66,0,0,0,1,0,1,0,0,0,1
893.3399999999999,13.1,6.23,286.7380000000001,4.798,6.3,15.85,5.39,0,1,0,0,1,0,0,0,0,0
981.3,28.4,6.05,90.0,3.2040000000000006,9.0,2.26,10.4,0,0,1,0,0,1,0,0,0,0
1191.3,20.5,6.12,214.9,6.07,6.2,1.95,10.63,0,0,0,1,0,1,0,0,0,0
1305.5,24.8,5.47,239.0,0.0,7.2,8.13,8.44,0,1,0,0,0,0,0,1,0,1
1063.7,23.2,6.39,216.1,2.81,8.2,5.85,8.73,0,1,0,0,0,0,0,0,1,1
714.3,12.8,7.44,175.7,3.31,5.9,1.42,6.79,0,0,1,0,0,0,0,1,0,1
929.3,21.0,6.74,151.3,7.75,10.3,1.22,8.62,0,1,0,0,0,0,0,0,0,1
1288.0,23.6,6.07,166.7,8.65,4.9,2.77,8.12,0,0,0,0,0,0,0,0,1,1
784.2,25.1,6.59,19.9,0.78,7.7,0.54,7.21,1,0,0,0,0,0,0,1,0,0
723.2,30.4,5.75,167.4,1.67,4.0,13.17,8.26,0,0,0,1,0,0,0,0,0,1
517.1,16.4,7.13,217.6,7.28,7.0,0.88,9.9,0,1,0,0,0,0,1,0,0,1
914.7,28.8,6.83,128.5,5.37,8.9,10.77,7.44,1,0,0,0,1,0,0,0,0,1
1123.2,28.5,7.08,102.6,4.51,8.0,1.66,9.89,0,0,1,0,0,1,0,0,0,1
938.0,12.4,5.86,129.1,6.04,8.6,1.81,9.47,0,0,0,1,0,1,0,0,0,0
726.9,24.2,7.55,113.0,4.21,10.1,2.09,8.36,0,0,1,0,0,0,1,0,0,0
1122.4,19.9,6.93,142.2,8.28,6.7,2.884,8.15,0,0,0,0,0,0,1,0,0,0
727.2,12.4,6.13,53.8,1.71,9.7,4.87,6.86,0,1,0,0,0,0,0,1,0,1
866.0,25.4,6.26,135.6,4.84,6.9,2.79,10.53,0,1,0,0,0,1,0,0,0,1
524.8,26.74,5.74,72.5,4.33,5.5,1.4,5.45,0,0,0,0,1,0,0,0,0,0
370.2,31.4,6.23,183.1,6.82,7.7,0.64,9.44,1,0,0,0,0,0,1,0,0,1
923.6,26.9,6.35,165.11999999999998,3.26,7.4,6.91,8.83,0,1,0,0,0,0,0,0,0,1
581.3,26.2,7.67,164.8,3.164,7.8,13.51,9.66,0,0,1,0,0,1,0,0,0,0
1187.6,25.6,5.8,75.1,10.65,6.4,3.75,6.62,0,1,0,0,0,0,0,0,1,0
946.18,26.4,6.85,69.5,6.78,7.4,0.73,5.2514,0,0,0,0,1,0,0,0,0,0
786.2,20.2,6.9,191.6,6.14,7.5,5.78,7.11,0,0,1,0,0,0,0,1,0,0
898.6,19.5,6.38,147.3,5.97,9.6,5.02,10.11,0,0,1,0,0,1,0,0,0,0
798.7,32.9,5.89,130.8,6.28,7.7,7.36,8.15,1,0,0,0,0,0,0,0,1,1
680.9,32.4,6.9,219.1,4.67,7.4,7.11,7.84,0,0,1,0,0,0,0,0,1,1
986.9,19.8,7.26,250.8,6.81,7.7,0.42,10.37,1,0,0,0,0,0,1,0,0,1
583.2,32.0,7.24,186.9,9.99,7.8,0.84,6.47,1,0,0,0,0,0,0,1,0,0
603.4,23.52,5.71,119.3,5.88,7.2,10.9,7.44,0,0,0,1,0,0,0,1,0,1
1240.8,18.1,5.5,11.6,6.6,5.7,8.89,7.54,0,0,0,1,0,0,0,0,0,1
822.0,24.5,5.84,148.94,5.246,8.7,6.3,9.02,1,0,0,0,0,0,0,0,0,1
1157.6,20.1,6.71,275.7,8.44,6.5,1.46,7.47,0,0,0,0,0,0,0,1,0,1
1220.5,20.2,7.33,159.7,4.42,8.5,0.84,6.67,0,0,1,0,0,0,0,1,0,0
983.7,17.6,6.98,205.6,5.28,6.4,3.14,9.06,0,1,0,0,0,0,1,0,0,1
1447.8,24.7,6.83,226.5,3.74,6.4,25.16,7.03,0,0,0,0,1,0,0,0,0,1
922.4,23.3,7.52,111.6,4.06,5.6,6.82,9.74,0,0,0,0,0,0,1,0,0,1
1188.9,24.3,7.4,150.4,1.45,6.2,4.01,9.24,0,0,1,0,0,1,0,0,0,0
926.18,16.6,6.308,136.6,4.506,8.6,11.63,9.78,0,0,0,1,0,0,1,0,0,1
535.8,28.5,7.03,153.4,1.72,8.0,28.908999999999867,7.41,0,0,1,0,0,0,0,1,0,0
754.0,26.4,7.57,197.2,0.12,10.8,3.23,7.42,0,0,0,0,0,0,0,1,0,1
860.78,27.1,5.99,135.5,1.38,7.9,2.39,9.27,0,0,0,0,0,1,0,0,0,0
417.7,22.3,5.72,139.14000000000001,7.71,7.5,28.908999999999867,7.31,0,0,1,0,0,0,0,0,1,0
806.5,26.7,5.51,84.2,6.95,9.4,12.13,8.92,0,1,0,0,0,0,0,0,1,1
1202.0,26.0,6.96,194.7,6.06,7.5,3.6760000000000006,8.22,1,0,0,0,1,0,0,0,0,1
1152.9,23.2,6.7780000000000005,210.4,5.71,9.5,4.47,9.89,0,0,0,1,0,0,1,0,0,1
552.7,19.2,7.54,95.4,4.29,7.659999999999999,1.36,8.17,0,0,0,0,0,0,0,1,0,1
730.0,31.1,6.42,136.9,4.47,6.360000000000001,0.84,6.98,0,0,0,0,1,0,0,0,0,1
447.1,22.4,7.54,49.4,4.45,7.1,5.09,5.2514,0,0,1,0,0,0,0,1,0,0
987.7,20.6,6.1339999999999995,113.5,5.76,5.4,4.1,8.3,0,0,0,1,0,0,0,0,1,0
930.1,26.0,6.55,125.8,8.06,10.0,2.27,8.43,0,0,0,0,0,0,1,0,0,0
1097.4,30.7,5.52,100.3,4.87,8.9,17.25,7.49,0,0,0,0,0,0,0,1,0,1
848.2,22.7,5.89,168.3,1.2,4.0,3.194,8.38,1,0,0,0,0,0,0,0,0,0
932.4,29.5,6.08,141.1,5.69,7.4,13.41,10.67,1,0,0,0,0,1,0,0,0,1
709.1,25.6,6.66,200.1,4.98,6.9,2.11,8.45,0,1,0,0,0,0,1,0,0,0
952.9,23.3,6.89,48.4,4.54,5.9,4.58,7.28,0,0,0,1,1,0,0,0,0,1
1037.2,28.0,6.39,185.7,9.35,8.3,4.63,6.48,0,0,1,0,1,0,0,0,0,1
925.1,28.7,6.59,222.8,3.27,8.9,4.07,9.47,0,0,0,0,0,0,0,0,1,1
831.5,30.9,6.6,188.3,3.26,8.3,6.19,10.94,1,0,0,0,0,1,0,0,0,0
824.3,12.6,7.35,123.1,5.0,7.1,2.64,6.3,0,0,0,1,0,0,0,0,1,0
1049.2,28.5,8.22,66.7,3.1,11.0,19.29,5.2514,0,0,1,0,0,0,0,1,0,0
844.4,19.8,5.51,280.4,2.57,9.2,13.46,6.5,0,0,0,1,1,0,0,0,0,0
330.164,33.3,6.87,117.5,5.1,7.2,5.91,8.13,0,0,0,1,0,0,1,0,0,1
618.1,29.9,5.65,170.1,5.08,8.1,0.49,6.37,0,0,0,0,0,0,0,1,0,0
842.7,24.8,6.31,128.1,8.58,7.3,1.41,10.73,0,0,0,0,0,1,0,0,0,1
1052.4,28.7,6.22,145.8,3.32,8.4,2.7,10.0,0,1,0,0,0,1,0,0,0,0
907.9859999999999,31.9,6.98,95.2,7.72,9.2,1.83,5.2514,0,0,0,0,1,0,0,0,0,0
646.1,21.2,6.46,159.1,6.1,10.2,7.58,6.9,0,1,0,0,0,0,0,1,0,0
894.54,18.0,4.86,83.9,7.23,9.7,3.01,7.98,0,0,0,0,0,0,0,0,0,1
791.6,30.3,6.6,61.9,2.63,7.4,2.774,9.9,0,1,0,0,0,1,0,0,0,1
744.6,24.9,6.47,198.0,5.47,6.0,2.42,7.84,1,0,0,0,0,0,0,1,0,0
690.4,21.8,7.74,163.16,4.214,9.9,1.45,7.82,0,0,0,0,0,0,0,0,0,0
678.5,35.9,5.64,82.3,5.84,9.9,2.67,6.11,0,0,0,0,0,0,1,0,0,0
719.1,26.9,6.43,88.1,1.45,8.3,6.21,7.52,0,1,0,0,0,0,0,0,0,0
483.0,20.3,6.31,168.3,4.16,4.0,1.35,10.57,0,0,0,1,0,1,0,0,0,1
906.7,21.9,6.22,178.2,3.71,8.5,2.09,8.9,0,0,1,0,0,0,0,0,1,1
568.8,26.6,5.95,173.4,1.57,8.1,3.32,7.38,0,1,0,0,0,0,0,0,1,0
1059.2,22.4,6.67,88.1,4.38,7.5,7.58,9.2,0,1,0,0,0,0,0,0,0,1
562.8,14.4,6.33,177.3,6.24,5.9,11.34,8.08,0,0,0,1,0,0,0,1,0,1
599.9,22.9,7.47,124.0,7.81,9.7,2.7619999999999996,7.69,1,0,0,0,0,0,0,0,1,0
1038.7,15.2,6.45,99.0,5.2,7.4,4.53,8.67,0,0,0,0,0,0,0,0,0,1
945.0200000000001,21.1,5.91,256.3,2.33,6.1,3.35,7.21,0,0,1,0,1,0,0,0,0,1
599.2,23.7,7.01,204.5,8.56,7.2,1.43,7.53,0,0,1,0,0,0,0,0,1,1
869.7,29.4,5.54,139.8,2.96,7.3,2.05,7.13,1,0,0,0,1,0,0,0,0,0
885.5,19.8,6.7,192.6,2.42,6.6,1.79,6.74,0,0,0,0,1,0,0,0,0,0
826.9,21.4,8.42,176.0,2.79,7.4,0.42,7.29,1,0,0,0,1,0,0,0,0,1
998.7,28.2,6.01,186.7,6.91,9.0,0.62,8.77,0,0,0,0,0,0,0,1,0,1
1003.0,24.0,5.52,155.2,4.0,7.5,3.05,7.35,0,0,0,0,0,0,0,1,0,0
1371.9,23.4,5.84,167.3,8.56,7.1,9.17,7.38,1,0,0,0,1,0,0,0,0,0
1021.0,26.0,5.73,138.0,8.53,9.9,15.94,7.53,0,0,1,0,1,0,0,0,0,1
1405.8,23.8,7.57,148.0,6.82,5.6,4.61,10.01,1,0,0,0,0,1,0,0,0,0
714.4,21.6,6.16,156.7,4.36,9.8,4.04,7.53,0,0,0,1,1,0,0,0,0,0
743.0,22.8,6.1819999999999995,253.2,3.23,5.7,4.65,7.65,0,1,0,0,0,0,0,0,1,1
592.0,25.6,7.53,267.9,4.35,9.3,1.81,7.63,0,0,0,0,0,0,0,1,0,1
914.6600000000001,27.7,7.79,94.4,5.89,8.2,1.62,7.44,0,0,0,1,0,0,0,0,1,1
778.1,22.0,5.99,102.6,5.46,6.6,9.31,7.57,0,0,0,0,0,0,0,0,0,0
532.3,22.3,6.58,155.8,5.77,8.7,0.89,6.83,0,0,1,0,0,0,0,0,0,0
924.7599999999999,16.9,8.42,181.6,3.3,6.0,1.89,6.1,0,0,1,0,0,0,0,1,0,0
664.2,22.9,7.06,224.0,2.49,6.1,4.18,7.02,0,0,1,0,0,0,0,0,0,0
634.7,22.5,6.75,117.6,6.95,4.6,4.718,8.09,1,0,0,0,1,0,0,0,0,1
703.9,24.1,5.13,147.0,5.68,8.0,1.95,10.8,0,0,0,1,0,1,0,0,0,0
979.4,23.9,5.86,114.2,2.3,8.1,2.89,7.64,0,0,0,0,0,0,0,0,0,1
911.7,22.9,6.382,169.1,0.03,7.38,0.63,6.33,0,1,0,0,1,0,0,0,0,0
1238.2,31.4,6.7,76.6,7.4,8.7,7.99,7.87,0,0,0,1,0,0,0,0,0,0
1248.2,32.6,6.07,175.1,3.84,6.8,1.78,5.79,0,0,1,0,0,0,0,0,0,0
751.2,26.4,5.38,140.6,7.21,8.0,1.51,8.31,0,0,0,0,0,0,1,0,0,0
881.8,22.6,6.66,213.6,3.71,9.4,5.79,7.95,0,1,0,0,1,0,0,0,0,1
889.3,28.2,5.77,225.5,5.22,6.1,6.94,7.92,1,0,0,0,1,0,0,0,0,1
1035.7,28.8,6.97,133.4,2.47,6.5,0.49,7.93,0,1,0,0,0,0,0,0,1,0
1286.7,29.9,7.9,162.7,1.5,8.9,1.45,6.64,0,0,0,0,1,0,0,0,0,1
804.0,26.7,5.4,192.23999999999998,4.04,9.5,1.86,7.17,0,1,0,0,1,0,0,0,0,1
822.6,14.6,7.68,106.6,3.97,6.000000000000001,3.32,5.72,0,0,0,0,1,0,0,0,0,0
981.4,25.3,5.05,37.4,7.69,6.8,7.8,7.78,0,1,0,0,0,0,0,0,1,1
991.9,33.5,8.1,215.5,8.3,10.9,10.72,6.15,0,0,1,0,0,0,0,1,0,0
1225.6,31.8,6.19,152.8,7.0,7.4,4.46,9.85,0,0,0,0,0,1,0,0,0,0
966.8,22.1,6.79,79.7,6.63,9.7,6.1,8.62,0,1,0,0,0,0,1,0,0,1
855.3,16.6,6.28,136.1,4.53,7.5,2.64,9.67,1,0,0,0,0,0,1,0,0,0
1023.24,24.6,7.57,222.9,4.31,8.0,1.72,9.48,1,0,0,0,0,0,1,0,0,1
872.0,25.4,6.78,135.1,3.8,7.6,8.68,8.12,0,0,0,1,0,0,0,1,0,1
1064.2,18.6,6.17,198.8,0.84,6.2,4.28,7.29,0,0,1,0,0,0,0,0,0,1
785.4,23.0,4.96,173.7,6.078,9.4,2.208,10.08,1,0,0,0,0,1,0,0,0,0
944.3,19.5,5.79,129.5,10.66,6.5,1.06,7.24,0,0,1,0,0,0,0,1,0,1
796.3,29.3,6.65,139.2,4.67,10.7,4.56,10.69,0,0,0,1,0,1,0,0,0,1
862.2,29.7,6.4,88.8,4.36,7.2,12.06,7.75,1,0,0,0,0,0,0,0,1,0
699.7,29.2,6.34,187.6,5.69,8.7,3.0919999999999996,10.11,1,0,0,0,0,0,1,0,0,1
400.8,26.419999999999998,7.32,53.7,6.57,7.0,5.044,9.08,1,0,0,0,0,0,1,0,0,1
694.6,23.6,6.77,14.9,4.708,8.9,1.0,8.91,0,0,1,0,0,0,1,0,0,1
954.7,22.6,7.34,118.6,3.41,6.8,2.22,10.4,0,1,0,0,0,1,0,0,0,0
731.3,22.8,6.258,151.1,1.1,6.0,1.13,8.82,0,0,1,0,0,0,1,0,0,0
1361.6,29.8,6.73,90.8,0.0,8.4,5.09,6.62,0,0,1,0,1,0,0,0,0,1
999.3,20.619999999999997,6.41,138.1,7.33,6.8,4.45,7.28,0,1,0,0,0,0,0,0,0,0
1017.4,17.1,6.59,239.4,8.89,8.1,1.22,6.88,0,0,0,1,1,0,0,0,0,0
951.7,26.0,6.85,44.6,10.857599999999984,8.4,0.47,10.43,0,1,0,0,0,1,0,0,0,0
1136.9,15.2,6.32,126.2,4.02,6.2,2.11,7.96,0,0,1,0,0,0,1,0,0,0
986.3,14.2,6.95,222.9,6.29,9.2,5.91,7.42,0,0,1,0,0,0,0,1,0,1
748.7,16.4,5.93,203.1,4.734,9.3,2.92,7.81,1,0,0,0,1,0,0,0,0,0
372.8,18.5,5.6,220.6,8.5,9.1,2.23,7.81,0,0,0,1,0,0,0,0,1,1
719.4,27.2,5.91,83.3,6.96,7.7,0.95,6.75,0,1,0,0,1,0,0,0,0,0
1336.1,35.9,6.09,133.7,4.49,7.9,5.81,6.4,0,1,0,0,0,0,0,1,0,1
763.6,28.0,6.6,52.2,3.05,8.1,2.5,7.31,0,1,0,0,0,0,0,1,0,1
627.7,20.8,7.3,173.7,5.38,7.7,3.93,8.26,1,0,0,0,0,0,0,0,1,0
760.8,30.8,6.18,221.4,2.38,7.4,2.65,6.76,0,0,0,0,0,0,0,1,0,0
1101.6,27.1,5.81,189.5,8.58,6.8,28.908999999999867,7.52,0,0,1,0,0,0,1,0,0,0
330.164,26.1,5.9,65.8,0.68,8.0,1.31,7.45,0,1,0,0,0,0,0,0,1,1
1231.3,25.0,6.57,110.3,3.29,6.8,11.05,9.16,1,0,0,0,0,0,0,0,0,1
630.1,20.2,5.96,126.4,8.7,4.6,2.86,8.9,0,0,0,0,0,0,1,0,0,1
1257.6,16.1,6.68,68.6,1.77,6.1,6.684,11.578600000000005,1,0,0,0,0,1,0,0,0,1
741.9,23.3,5.15,117.7,4.84,5.8,2.69,8.41,0,0,1,0,0,0,1,0,0,1
1300.2,23.5,6.96,127.9,5.61,9.1,0.58,7.9,0,0,1,0,0,0,1,0,0,0
947.3800000000001,23.8,8.42,171.2,4.36,7.3,0.42,10.62,0,0,0,1,0,1,0,0,0,1
862.5200000000001,19.0,8.42,200.0,8.75,9.8,6.11,5.4,0,0,0,0,1,0,0,0,0,0
793.9,17.7,4.59,164.50000000000003,3.67,6.7,5.67,5.72,0,0,1,0,0,0,0,1,0,0
1160.3,20.3,5.35,164.5,4.44,8.2,0.93,10.49,0,0,0,1,0,1,0,0,0,0
513.3,20.1,5.75,107.7,6.76,8.1,1.19,8.26,1,0,0,0,0,0,0,0,0,1
498.7,19.1,7.15,257.2,10.857599999999984,5.5,1.9,7.94,0,1,0,0,0,0,1,0,0,0
1311.3,29.8,7.11,125.2,2.89,10.0,0.97,9.01,0,1,0,0,0,0,1,0,0,0
1079.0,27.1,6.69,185.6,10.62,4.6,4.6,7.55,0,1,0,0,0,0,0,1,0,1
864.9,28.0,5.42,198.7,4.12,8.5,1.15,7.55,0,0,0,0,0,0,0,0,1,0
600.0,17.3,6.89,112.8,9.31,7.9,3.44,10.12,0,1,0,0,0,0,1,0,0,1
1055.3,31.3,6.5,75.2,0.74,4.4,3.24,9.34,0,0,1,0,0,1,0,0,0,0
793.9,15.6,7.42,136.5,5.27,7.5,3.74,9.93,1,0,0,0,0,1,0,0,0,0
577.1,21.2,6.91,141.0,2.72,9.3,3.62,9.08,0,0,0,0,0,0,1,0,0,1
330.164,26.0,5.79,23.4,5.89,8.5,10.85,6.79,0,0,1,0,0,0,1,0,0,0
1268.0,30.0,5.98,141.2,7.25,7.6,2.85,10.95,0,0,1,0,0,1,0,0,0,1
1083.3,15.3,7.03,155.3,2.39,6.3,5.48,7.93,0,1,0,0,0,0,1,0,0,0
763.6,33.7,5.81,112.2,6.43,8.4,5.14,9.29,0,1,0,0,0,0,1,0,0,1
755.5,18.5,5.41,152.35999999999999,10.15,5.1,0.69,7.24,0,0,0,0,1,0,0,0,0,1
766.3,21.3,5.2,172.3,6.93,7.8,4.8919999999999995,7.45,0,0,1,0,0,0,1,0,0,0
806.1928,31.2,6.16,252.8,6.62,9.4,7.45,6.88,0,0,0,0,0,0,0,0,1,0
953.2,22.8,6.7,129.99999999999997,7.5,4.9,2.23,9.92,0,1,0,0,0,1,0,0,0,0
658.2,35.9,6.6,228.3,4.87,4.8,3.52,7.41,0,0,0,0,0,0,0,0,1,1
915.5,26.8,5.44,167.1,0.56,6.0,1.13,7.48,0,0,1,0,0,0,1,0,0,1
1043.4,15.8,5.67,51.3,4.63,6.0,6.66,10.02,0,1,0,0,0,1,0,0,0,1
850.7,25.0,5.85,128.3,7.3,7.2,2.68,8.8,1,0,0,0,0,0,0,1,0,1
931.2,20.7,6.8,96.0,2.91,7.1,0.88,5.65,0,0,1,0,1,0,0,0,0,0
1400.3,30.3,5.02,145.9,7.37,8.6,1.89,7.12,0,0,0,1,0,0,0,1,0,1
1133.7,19.6,6.2,112.3,7.9,6.8,1.91,9.9,0,1,0,0,0,1,0,0,0,0
786.9,20.5,6.64,206.1,5.3,7.7,18.81,8.86,0,1,0,0,0,0,1,0,0,0
722.9,20.8,5.6,163.0,6.23,7.9,5.508000000000001,11.46,0,0,1,0,0,1,0,0,0,1
805.5,23.5,6.84,220.3,1.98,6.0,1.72,10.6,1,0,0,0,0,0,1,0,0,1
1292.4,24.2,4.92,148.8,6.91,6.7,1.63,8.31,0,0,0,0,0,0,0,0,1,1
1245.8,18.1,6.65,88.1,3.71,7.4,9.89,6.33,0,0,0,1,1,0,0,0,0,0
1069.4,26.7,6.35,106.8,5.95,7.9,3.06,7.73,0,0,0,1,0,0,0,0,1,0
536.8,27.4,8.09,46.3,9.3,7.3,17.24,6.58,0,1,0,0,1,0,0,0,0,1
810.5,23.2,5.81,188.3,7.05,4.0,1.87,6.66,0,1,0,0,0,0,0,1,0,0
853.8,29.6,7.58,90.8,4.65,9.7,4.03,8.16,0,1,0,0,0,0,0,0,0,1
1174.5,35.8,4.59,256.3,3.39,7.8,4.51,6.12,0,0,0,0,0,0,0,0,1,1
1233.7,28.9,7.04,143.7,3.91,10.6,1.81,9.82,0,0,1,0,0,1,0,0,0,1
1121.0,19.7,6.01,145.0,2.51,6.8,2.84,6.33,0,0,1,0,1,0,0,0,0,0
889.2,17.4,6.03,179.7,7.5,8.5,2.21,9.12,0,0,0,0,0,0,0,0,0,0
790.5,31.3,7.21,70.9,6.14,5.1,1.09,10.59,1,0,0,0,0,1,0,0,0,1
787.3,25.6,7.024000000000001,199.8,1.2,8.6,1.07,9.75,0,0,1,0,0,1,0,0,0,1
686.8,27.2,7.01,169.3,2.4,8.5,12.2,8.96,1,0,0,0,0,0,0,0,0,1
590.5,21.8,6.38,205.8,8.66,4.9,1.92,9.47,1,0,0,0,0,0,0,0,1,1
685.3,30.4,6.21,193.8,1.25,9.4,2.87,7.34,0,0,0,0,0,0,0,1,0,1
789.1,19.639999999999997,7.64,93.7,5.38,5.6,4.84,5.99,0,0,1,0,0,0,0,0,1,1
794.0,22.8,6.33,133.3,4.86,7.4,0.68,7.33,0,0,1,0,0,0,0,0,0,1
865.9,28.0,5.58,89.1,7.07,8.459999999999999,5.87,6.63,1,0,0,0,1,0,0,0,0,0
1012.4,19.0,6.96,220.4,1.0,6.4,2.2,8.34,0,0,1,0,0,0,1,0,0,1
970.3,21.8,7.53,68.1,6.23,7.8,2.46,6.95,0,0,0,0,0,0,0,0,0,0
1090.3,25.3,6.04,149.0,3.68,7.1,18.39,8.6,1,0,0,0,0,0,0,0,0,0
1108.0,20.1,6.07,159.7,0.91,9.0,0.42,7.19,1,0,0,0,1,0,0,0,0,1
1174.7,21.7,6.01,182.35999999999999,3.63,6.8,6.71,7.07,0,1,0,0,0,0,0,1,0,0
989.4,22.1,6.46,120.8,8.35,6.5,4.76,7.85,0,0,0,1,1,0,0,0,0,1
928.9,28.9,5.75,181.2,1.93,7.6,6.96,10.05,0,0,0,0,0,1,0,0,0,1
966.6,20.6,6.88,127.7,4.82,8.7,4.662000000000001,7.9,0,0,0,0,0,0,0,0,0,1
910.6,20.5,5.43,218.7,3.5139999999999993,6.840000000000001,1.83,8.36,0,0,0,1,0,0,1,0,0,0
768.36,23.7,6.96,145.98,7.84,7.0,15.64,10.26,0,0,0,1,0,1,0,0,0,0
906.7,29.6,8.42,129.0,10.857599999999984,6.6,0.52,8.63,1,0,0,0,0,1,0,0,0,0
813.0,22.640000000000004,7.17,128.0,3.78,7.7,8.49,11.42,1,0,0,0,0,1,0,0,0,1
1047.7,25.2,5.79,234.5,5.51,5.9,2.69,7.69,1,0,0,0,0,0,0,0,0,0
481.8,24.8,7.55,92.7,3.7,7.1,1.51,7.09,0,0,0,0,1,0,0,0,0,1
986.0,24.2,4.79,225.4,3.8839999999999995,9.9,3.934,7.93,0,1,0,0,0,0,1,0,0,0
1177.8,21.5,5.13,86.8,1.44,4.6,3.29,7.78,0,0,0,1,0,0,0,0,1,1
1080.5,15.5,7.17,211.3,0.06,6.4,1.76,8.79,0,0,1,0,0,0,1,0,0,0
